0,"tensor(36, device='cuda:0')","tensor(11, device='cuda:0')","tensor(11050, device='cuda:0')",83438
0,"tensor(32, device='cuda:0')","tensor(16, device='cuda:0')","tensor(11049, device='cuda:0')",83332
0,"tensor(26, device='cuda:0')","tensor(16, device='cuda:0')","tensor(10995, device='cuda:0')",83326
0,"tensor(28, device='cuda:0')","tensor(10, device='cuda:0')","tensor(10404, device='cuda:0')",83200
0,"tensor(25, device='cuda:0')","tensor(12, device='cuda:0')","tensor(10423, device='cuda:0')",83199
0,"tensor(20, device='cuda:0')","tensor(9, device='cuda:0')","tensor(9938, device='cuda:0')",83067
0,"tensor(30, device='cuda:0')","tensor(7, device='cuda:0')","tensor(9846, device='cuda:0')",83075
0,"tensor(13, device='cuda:0')","tensor(9, device='cuda:0')","tensor(10562, device='cuda:0')",82909
0,"tensor(23, device='cuda:0')","tensor(8, device='cuda:0')","tensor(10476, device='cuda:0')",82918
0,"tensor(22, device='cuda:0')","tensor(15, device='cuda:0')","tensor(11626, device='cuda:0')",82795
0,"tensor(17, device='cuda:0')","tensor(12, device='cuda:0')","tensor(11634, device='cuda:0')",82787
0,"tensor(19, device='cuda:0')","tensor(8, device='cuda:0')","tensor(12172, device='cuda:0')",82687
0,"tensor(20, device='cuda:0')","tensor(7, device='cuda:0')","tensor(12073, device='cuda:0')",82687
0,"tensor(17, device='cuda:0')","tensor(6, device='cuda:0')","tensor(12652, device='cuda:0')",82555
0,"tensor(16, device='cuda:0')","tensor(10, device='cuda:0')","tensor(12593, device='cuda:0')",82558
0,"tensor(13, device='cuda:0')","tensor(9, device='cuda:0')","tensor(13131, device='cuda:0')",82417
0,"tensor(20, device='cuda:0')","tensor(4, device='cuda:0')","tensor(13110, device='cuda:0')",82419
0,"tensor(13, device='cuda:0')","tensor(8, device='cuda:0')","tensor(13702, device='cuda:0')",82313
0,"tensor(30, device='cuda:0')","tensor(12, device='cuda:0')","tensor(13743, device='cuda:0')",82334
0,"tensor(33, device='cuda:0')","tensor(6, device='cuda:0')","tensor(14020, device='cuda:0')",82171
0,"tensor(19, device='cuda:0')","tensor(14, device='cuda:0')","tensor(14023, device='cuda:0')",82165
0,"tensor(25, device='cuda:0')","tensor(13, device='cuda:0')","tensor(14351, device='cuda:0')",82075
0,"tensor(18, device='cuda:0')","tensor(10, device='cuda:0')","tensor(14388, device='cuda:0')",82065
0,"tensor(23, device='cuda:0')","tensor(14, device='cuda:0')","tensor(14748, device='cuda:0')",81951
0,"tensor(17, device='cuda:0')","tensor(7, device='cuda:0')","tensor(14707, device='cuda:0')",81938
0,"tensor(13, device='cuda:0')","tensor(8, device='cuda:0')","tensor(14900, device='cuda:0')",81804
0,"tensor(19, device='cuda:0')","tensor(12, device='cuda:0')","tensor(14949, device='cuda:0')",81814
0,"tensor(19, device='cuda:0')","tensor(5, device='cuda:0')","tensor(14843, device='cuda:0')",81668
0,"tensor(18, device='cuda:0')","tensor(7, device='cuda:0')","tensor(14867, device='cuda:0')",81669
0,"tensor(16, device='cuda:0')","tensor(4, device='cuda:0')","tensor(14722, device='cuda:0')",81530
0,"tensor(7, device='cuda:0')","tensor(10, device='cuda:0')","tensor(14664, device='cuda:0')",81527
0,"tensor(12, device='cuda:0')","tensor(10, device='cuda:0')","tensor(14523, device='cuda:0')",81401
0,"tensor(14, device='cuda:0')","tensor(6, device='cuda:0')","tensor(14482, device='cuda:0')",81399
0,"tensor(10, device='cuda:0')","tensor(3, device='cuda:0')","tensor(14033, device='cuda:0')",81252
0,"tensor(13, device='cuda:0')","tensor(5, device='cuda:0')","tensor(14072, device='cuda:0')",81257
0,"tensor(11, device='cuda:0')","tensor(5, device='cuda:0')","tensor(13242, device='cuda:0')",81113
0,"tensor(11, device='cuda:0')","tensor(3, device='cuda:0')","tensor(13198, device='cuda:0')",81111
0,"tensor(4, device='cuda:0')","tensor(2, device='cuda:0')","tensor(11538, device='cuda:0')",80983
0,"tensor(6, device='cuda:0')","tensor(4, device='cuda:0')","tensor(11523, device='cuda:0')",80987
0,"tensor(9, device='cuda:0')","tensor(6, device='cuda:0')","tensor(10028, device='cuda:0')",75642
0,"tensor(5, device='cuda:0')","tensor(2, device='cuda:0')","tensor(9961, device='cuda:0')",75634
0,"tensor(6, device='cuda:0')","tensor(5, device='cuda:0')","tensor(6220, device='cuda:0')",75524
0,"tensor(3, device='cuda:0')","tensor(3, device='cuda:0')","tensor(6305, device='cuda:0')",75519
0,"tensor(3, device='cuda:0')","tensor(2, device='cuda:0')","tensor(5401, device='cuda:0')",75428
0,"tensor(6, device='cuda:0')","tensor(2, device='cuda:0')","tensor(5343, device='cuda:0')",75431
0,"tensor(1, device='cuda:0')","tensor(1, device='cuda:0')","tensor(5862, device='cuda:0')",75365
0,"tensor(5, device='cuda:0')","tensor(4, device='cuda:0')","tensor(5679, device='cuda:0')",75372
0,"tensor(6, device='cuda:0')","tensor(1, device='cuda:0')","tensor(8946, device='cuda:0')",75309
0,"tensor(2, device='cuda:0')","tensor(5, device='cuda:0')","tensor(8888, device='cuda:0')",75309
0,"tensor(5, device='cuda:0')","tensor(8, device='cuda:0')","tensor(11304, device='cuda:0')",75263
0,"tensor(9, device='cuda:0')","tensor(6, device='cuda:0')","tensor(11281, device='cuda:0')",75265
0,"tensor(8, device='cuda:0')","tensor(5, device='cuda:0')","tensor(12907, device='cuda:0')",75232
0,"tensor(3, device='cuda:0')","tensor(2, device='cuda:0')","tensor(12925, device='cuda:0')",75224
0,"tensor(8, device='cuda:0')","tensor(4, device='cuda:0')","tensor(14359, device='cuda:0')",75183
0,"tensor(6, device='cuda:0')","tensor(8, device='cuda:0')","tensor(14326, device='cuda:0')",75185
0,"tensor(6, device='cuda:0')","tensor(4, device='cuda:0')","tensor(15340, device='cuda:0')",75138
0,"tensor(5, device='cuda:0')","tensor(3, device='cuda:0')","tensor(15346, device='cuda:0')",75136
0,"tensor(6, device='cuda:0')","tensor(6, device='cuda:0')","tensor(15948, device='cuda:0')",75096
0,"tensor(8, device='cuda:0')","tensor(4, device='cuda:0')","tensor(15996, device='cuda:0')",75096
0,"tensor(9, device='cuda:0')","tensor(5, device='cuda:0')","tensor(16485, device='cuda:0')",75054
0,"tensor(6, device='cuda:0')","tensor(6, device='cuda:0')","tensor(16446, device='cuda:0')",75052
0,"tensor(10, device='cuda:0')","tensor(5, device='cuda:0')","tensor(16785, device='cuda:0')",75012
0,"tensor(9, device='cuda:0')","tensor(1, device='cuda:0')","tensor(16800, device='cuda:0')",75007
0,"tensor(6, device='cuda:0')","tensor(3, device='cuda:0')","tensor(17017, device='cuda:0')",74967
0,"tensor(4, device='cuda:0')","tensor(4, device='cuda:0')","tensor(16985, device='cuda:0')",74966
0,"tensor(7, device='cuda:0')","tensor(2, device='cuda:0')","tensor(17083, device='cuda:0')",74934
0,"tensor(10, device='cuda:0')","tensor(6, device='cuda:0')","tensor(17066, device='cuda:0')",74941
0,"tensor(7, device='cuda:0')","tensor(2, device='cuda:0')","tensor(17195, device='cuda:0')",74901
0,"tensor(6, device='cuda:0')","tensor(4, device='cuda:0')","tensor(17148, device='cuda:0')",74902
0,"tensor(5, device='cuda:0')","tensor(4, device='cuda:0')","tensor(17403, device='cuda:0')",74847
0,"tensor(5, device='cuda:0')","tensor(1, device='cuda:0')","tensor(17420, device='cuda:0')",74844
0,"tensor(12, device='cuda:0')","tensor(1, device='cuda:0')","tensor(17756, device='cuda:0')",74805
0,"tensor(11, device='cuda:0')","tensor(5, device='cuda:0')","tensor(17781, device='cuda:0')",74808
0,"tensor(5, device='cuda:0')","tensor(5, device='cuda:0')","tensor(17967, device='cuda:0')",74769
0,"tensor(13, device='cuda:0')","tensor(4, device='cuda:0')","tensor(17929, device='cuda:0')",74776
0,"tensor(8, device='cuda:0')","tensor(4, device='cuda:0')","tensor(18142, device='cuda:0')",74729
0,"tensor(7, device='cuda:0')","tensor(3, device='cuda:0')","tensor(18125, device='cuda:0')",74727
0,"tensor(4, device='cuda:0')","tensor(5, device='cuda:0')","tensor(18181, device='cuda:0')",74697
0,"tensor(8, device='cuda:0')","tensor(10, device='cuda:0')","tensor(18188, device='cuda:0')",74706
0,"tensor(9, device='cuda:0')","tensor(6, device='cuda:0')","tensor(18439, device='cuda:0')",74669
0,"tensor(10, device='cuda:0')","tensor(4, device='cuda:0')","tensor(18489, device='cuda:0')",74668
0,"tensor(7, device='cuda:0')","tensor(8, device='cuda:0')","tensor(18731, device='cuda:0')",74635
0,"tensor(7, device='cuda:0')","tensor(3, device='cuda:0')","tensor(18738, device='cuda:0')",74630
0,"tensor(2, device='cuda:0')","tensor(7, device='cuda:0')","tensor(19190, device='cuda:0')",74585
0,"tensor(6, device='cuda:0')","tensor(3, device='cuda:0')","tensor(19260, device='cuda:0')",74585
0,"tensor(6, device='cuda:0')","tensor(3, device='cuda:0')","tensor(19689, device='cuda:0')",74541
0,"tensor(13, device='cuda:0')","tensor(4, device='cuda:0')","tensor(19637, device='cuda:0')",74549
0,"tensor(7, device='cuda:0')","tensor(4, device='cuda:0')","tensor(20206, device='cuda:0')",74507
0,"tensor(7, device='cuda:0')","tensor(5, device='cuda:0')","tensor(20218, device='cuda:0')",74508
0,"tensor(8, device='cuda:0')","tensor(1, device='cuda:0')","tensor(20872, device='cuda:0')",74463
0,"tensor(7, device='cuda:0')","tensor(6, device='cuda:0')","tensor(20889, device='cuda:0')",74467
0,"tensor(1, device='cuda:0')","tensor(4, device='cuda:0')","tensor(21444, device='cuda:0')",74416
0,"tensor(7, device='cuda:0')","tensor(2, device='cuda:0')","tensor(21449, device='cuda:0')",74420
0,"tensor(6, device='cuda:0')","tensor(0, device='cuda:0')","tensor(21979, device='cuda:0')",74358
0,"tensor(8, device='cuda:0')","tensor(3, device='cuda:0')","tensor(21961, device='cuda:0')",74363
0,"tensor(5, device='cuda:0')","tensor(4, device='cuda:0')","tensor(22529, device='cuda:0')",74317
0,"tensor(9, device='cuda:0')","tensor(2, device='cuda:0')","tensor(22538, device='cuda:0')",74319
0,"tensor(7, device='cuda:0')","tensor(2, device='cuda:0')","tensor(23182, device='cuda:0')",74273
0,"tensor(10, device='cuda:0')","tensor(3, device='cuda:0')","tensor(23195, device='cuda:0')",74277
0,"tensor(7, device='cuda:0')","tensor(2, device='cuda:0')","tensor(24400, device='cuda:0')",72102
0,"tensor(8, device='cuda:0')","tensor(2, device='cuda:0')","tensor(24433, device='cuda:0')",72103
0,"tensor(6, device='cuda:0')","tensor(5, device='cuda:0')","tensor(23870, device='cuda:0')",72075
0,"tensor(6, device='cuda:0')","tensor(4, device='cuda:0')","tensor(23885, device='cuda:0')",72074
0,"tensor(11, device='cuda:0')","tensor(4, device='cuda:0')","tensor(24407, device='cuda:0')",72073
0,"tensor(4, device='cuda:0')","tensor(2, device='cuda:0')","tensor(24436, device='cuda:0')",72064
0,"tensor(1, device='cuda:0')","tensor(3, device='cuda:0')","tensor(25100, device='cuda:0')",72053
0,"tensor(8, device='cuda:0')","tensor(1, device='cuda:0')","tensor(25074, device='cuda:0')",72058
0,"tensor(7, device='cuda:0')","tensor(4, device='cuda:0')","tensor(25644, device='cuda:0')",72043
0,"tensor(10, device='cuda:0')","tensor(3, device='cuda:0')","tensor(25660, device='cuda:0')",72045
0,"tensor(6, device='cuda:0')","tensor(1, device='cuda:0')","tensor(26207, device='cuda:0')",72035
0,"tensor(6, device='cuda:0')","tensor(1, device='cuda:0')","tensor(26129, device='cuda:0')",72035
0,"tensor(3, device='cuda:0')","tensor(3, device='cuda:0')","tensor(26861, device='cuda:0')",72023
0,"tensor(9, device='cuda:0')","tensor(2, device='cuda:0')","tensor(26837, device='cuda:0')",72028
0,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')","tensor(27313, device='cuda:0')",72012
0,"tensor(9, device='cuda:0')","tensor(4, device='cuda:0')","tensor(27295, device='cuda:0')",72024
0,"tensor(2, device='cuda:0')","tensor(2, device='cuda:0')","tensor(27841, device='cuda:0')",71998
0,"tensor(6, device='cuda:0')","tensor(2, device='cuda:0')","tensor(27797, device='cuda:0')",72002
0,"tensor(2, device='cuda:0')","tensor(1, device='cuda:0')","tensor(28342, device='cuda:0')",71984
0,"tensor(2, device='cuda:0')","tensor(1, device='cuda:0')","tensor(28366, device='cuda:0')",71984
0,"tensor(1, device='cuda:0')","tensor(5, device='cuda:0')","tensor(29139, device='cuda:0')",71973
0,"tensor(1, device='cuda:0')","tensor(1, device='cuda:0')","tensor(29098, device='cuda:0')",71969
0,"tensor(2, device='cuda:0')","tensor(2, device='cuda:0')","tensor(29306, device='cuda:0')",71956
0,"tensor(4, device='cuda:0')","tensor(2, device='cuda:0')","tensor(29284, device='cuda:0')",71958
0,"tensor(0, device='cuda:0')","tensor(0, device='cuda:0')","tensor(29597, device='cuda:0')",71937
0,"tensor(4, device='cuda:0')","tensor(1, device='cuda:0')","tensor(29614, device='cuda:0')",71942
0,"tensor(3, device='cuda:0')","tensor(0, device='cuda:0')","tensor(29756, device='cuda:0')",71928
0,"tensor(1, device='cuda:0')","tensor(1, device='cuda:0')","tensor(29724, device='cuda:0')",71927
0,"tensor(4, device='cuda:0')","tensor(1, device='cuda:0')","tensor(29511, device='cuda:0')",71922
0,"tensor(4, device='cuda:0')","tensor(3, device='cuda:0')","tensor(29428, device='cuda:0')",71924
0,"tensor(1, device='cuda:0')","tensor(1, device='cuda:0')","tensor(29559, device='cuda:0')",71911
0,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')","tensor(29583, device='cuda:0')",71910
0,"tensor(2, device='cuda:0')","tensor(1, device='cuda:0')","tensor(29977, device='cuda:0')",71890
0,"tensor(3, device='cuda:0')","tensor(0, device='cuda:0')","tensor(30009, device='cuda:0')",71890
0,"tensor(1, device='cuda:0')","tensor(1, device='cuda:0')","tensor(30454, device='cuda:0')",71881
0,"tensor(3, device='cuda:0')","tensor(1, device='cuda:0')","tensor(30412, device='cuda:0')",71883
